gameID,teamName,season,date,location,cluster,pressure,result,awayGoals,homeGoals
15156,Atletico Madrid,2020,2021-05-22 16:00:00,a,0,Medium Pressure,W,Many Goals,Few Goals
15157,Elche,2020,2021-05-22 16:00:00,h,0,Low Pressure,W,No Goals,Many Goals
15157,Athletic Club,2020,2021-05-22 16:00:00,a,0,Medium Pressure,L,No Goals,Many Goals
15158,Union Berlin,2020,2020-10-02 18:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15158,Mainz 05,2020,2020-10-02 18:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15159,FC Cologne,2020,2020-10-03 13:30:00,h,0,Low Pressure,L,Many Goals,Few Goals
15159,Borussia M.Gladbach,2020,2020-10-03 13:30:00,a,1,Medium Pressure,W,Many Goals,Few Goals
15160,Werder Bremen,2020,2020-10-03 13:30:00,h,0,Low Pressure,W,No Goals,Few Goals
15160,Arminia Bielefeld,2020,2020-10-03 13:30:00,a,0,Medium Pressure,L,No Goals,Few Goals
15161,VfB Stuttgart,2020,2020-10-03 13:30:00,h,0,Low Pressure,D,Few Goals,Few Goals
15161,Bayer Leverkusen,2020,2020-10-03 13:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
15162,Borussia Dortmund,2020,2020-10-03 13:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15162,Freiburg,2020,2020-10-03 13:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15163,Eintracht Frankfurt,2020,2020-10-03 13:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
15163,Hoffenheim,2020,2020-10-03 13:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
15164,RasenBallsport Leipzig,2020,2020-10-03 16:30:00,h,1,High Pressure,W,No Goals,Many Goals
15164,Schalke 04,2020,2020-10-03 16:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15165,Wolfsburg,2020,2020-10-04 13:30:00,h,1,High Pressure,D,No Goals,No Goals
15165,Augsburg,2020,2020-10-04 13:30:00,a,0,Low Pressure,D,No Goals,No Goals
15166,Bayern Munich,2020,2020-10-04 16:00:00,h,1,High Pressure,W,Many Goals,Many Goals
15166,Hertha Berlin,2020,2020-10-04 16:00:00,a,0,Low Pressure,L,Many Goals,Many Goals
15167,Hoffenheim,2020,2020-10-17 13:30:00,h,0,Low Pressure,L,Few Goals,No Goals
15167,Borussia Dortmund,2020,2020-10-17 13:30:00,a,1,Medium Pressure,W,Few Goals,No Goals
15168,Freiburg,2020,2020-10-17 13:30:00,h,1,Medium Pressure,D,Few Goals,Few Goals
15168,Werder Bremen,2020,2020-10-17 13:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
15169,Hertha Berlin,2020,2020-10-17 13:30:00,h,0,High Pressure,L,Many Goals,No Goals
15169,VfB Stuttgart,2020,2020-10-17 13:30:00,a,0,Low Pressure,W,Many Goals,No Goals
15170,Augsburg,2020,2020-10-17 13:30:00,h,0,Low Pressure,L,Many Goals,No Goals
15170,RasenBallsport Leipzig,2020,2020-10-17 13:30:00,a,1,High Pressure,W,Many Goals,No Goals
15171,Mainz 05,2020,2020-10-17 13:30:00,h,0,Medium Pressure,L,Few Goals,No Goals
15171,Bayer Leverkusen,2020,2020-10-17 13:30:00,a,0,Low Pressure,W,Few Goals,No Goals
15172,Arminia Bielefeld,2020,2020-10-17 16:30:00,h,0,Low Pressure,L,Many Goals,Few Goals
15172,Bayern Munich,2020,2020-10-17 16:30:00,a,1,Medium Pressure,W,Many Goals,Few Goals
15173,Borussia M.Gladbach,2020,2020-10-17 18:30:00,h,0,Medium Pressure,D,Few Goals,Few Goals
15173,Wolfsburg,2020,2020-10-17 18:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
15174,FC Cologne,2020,2020-10-18 13:30:00,h,0,Medium Pressure,D,Few Goals,Few Goals
15174,Eintracht Frankfurt,2020,2020-10-18 13:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
15175,Schalke 04,2020,2020-10-18 16:00:00,h,0,Low Pressure,D,Few Goals,Few Goals
15175,Union Berlin,2020,2020-10-18 16:00:00,a,0,Low Pressure,D,Few Goals,Few Goals
15176,VfB Stuttgart,2020,2020-10-23 18:30:00,h,0,Medium Pressure,D,Few Goals,Few Goals
15176,FC Cologne,2020,2020-10-23 18:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
15177,Union Berlin,2020,2020-10-24 13:30:00,h,0,Low Pressure,D,Few Goals,Few Goals
15177,Freiburg,2020,2020-10-24 13:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
15178,Mainz 05,2020,2020-10-24 13:30:00,h,1,Low Pressure,L,Many Goals,Many Goals
15178,Borussia M.Gladbach,2020,2020-10-24 13:30:00,a,1,High Pressure,W,Many Goals,Many Goals
15179,RasenBallsport Leipzig,2020,2020-10-24 13:30:00,h,1,High Pressure,W,Few Goals,Many Goals
15179,Hertha Berlin,2020,2020-10-24 13:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
15180,Bayern Munich,2020,2020-10-24 13:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15180,Eintracht Frankfurt,2020,2020-10-24 13:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15181,Borussia Dortmund,2020,2020-10-24 16:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15181,Schalke 04,2020,2020-10-24 16:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15182,Wolfsburg,2020,2020-10-25 14:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
15182,Arminia Bielefeld,2020,2020-10-25 14:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
15183,Werder Bremen,2020,2020-10-25 17:00:00,h,0,Low Pressure,D,Few Goals,Few Goals
15183,Hoffenheim,2020,2020-10-25 17:00:00,a,0,Low Pressure,D,Few Goals,Few Goals
15184,Bayer Leverkusen,2020,2020-10-26 19:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
15184,Augsburg,2020,2020-10-26 19:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
15185,Schalke 04,2020,2020-10-30 19:30:00,h,0,Medium Pressure,D,Few Goals,Few Goals
15185,VfB Stuttgart,2020,2020-10-30 19:30:00,a,1,High Pressure,D,Few Goals,Few Goals
15186,FC Cologne,2020,2020-10-31 14:30:00,h,0,Low Pressure,L,Many Goals,Few Goals
15186,Bayern Munich,2020,2020-10-31 14:30:00,a,0,High Pressure,W,Many Goals,Few Goals
15187,Augsburg,2020,2020-10-31 14:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
15187,Mainz 05,2020,2020-10-31 14:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
15188,Arminia Bielefeld,2020,2020-10-31 14:30:00,h,0,Low Pressure,L,Many Goals,No Goals
15188,Borussia Dortmund,2020,2020-10-31 14:30:00,a,1,Medium Pressure,W,Many Goals,No Goals
15189,Eintracht Frankfurt,2020,2020-10-31 14:30:00,h,1,High Pressure,D,Few Goals,Few Goals
15189,Werder Bremen,2020,2020-10-31 14:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
15190,Borussia M.Gladbach,2020,2020-10-31 17:30:00,h,0,Medium Pressure,W,No Goals,Few Goals
15190,RasenBallsport Leipzig,2020,2020-10-31 17:30:00,a,0,Medium Pressure,L,No Goals,Few Goals
15191,Freiburg,2020,2020-11-01 14:30:00,h,0,Low Pressure,L,Many Goals,Many Goals
15191,Bayer Leverkusen,2020,2020-11-01 14:30:00,a,1,Low Pressure,W,Many Goals,Many Goals
15192,Hertha Berlin,2020,2020-11-01 17:00:00,h,1,Low Pressure,D,Few Goals,Few Goals
15192,Wolfsburg,2020,2020-11-01 17:00:00,a,0,High Pressure,D,Few Goals,Few Goals
15193,Hoffenheim,2020,2020-11-02 19:30:00,h,0,Medium Pressure,L,Many Goals,Few Goals
15193,Union Berlin,2020,2020-11-02 19:30:00,a,1,Low Pressure,W,Many Goals,Few Goals
15194,Werder Bremen,2020,2020-11-06 19:30:00,h,0,High Pressure,D,Few Goals,Few Goals
15194,FC Cologne,2020,2020-11-06 19:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
15195,VfB Stuttgart,2020,2020-11-07 14:30:00,h,1,Medium Pressure,D,Many Goals,Many Goals
15195,Eintracht Frankfurt,2020,2020-11-07 14:30:00,a,1,High Pressure,D,Many Goals,Many Goals
15196,RasenBallsport Leipzig,2020,2020-11-07 14:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15196,Freiburg,2020,2020-11-07 14:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15197,Union Berlin,2020,2020-11-07 14:30:00,h,1,Low Pressure,W,No Goals,Many Goals
15197,Arminia Bielefeld,2020,2020-11-07 14:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15198,Mainz 05,2020,2020-11-07 14:30:00,h,1,Medium Pressure,D,Many Goals,Many Goals
15198,Schalke 04,2020,2020-11-07 14:30:00,a,1,High Pressure,D,Many Goals,Many Goals
15199,Augsburg,2020,2020-11-07 14:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
15199,Hertha Berlin,2020,2020-11-07 14:30:00,a,1,Low Pressure,W,Many Goals,No Goals
15200,Borussia Dortmund,2020,2020-11-07 17:30:00,h,1,Medium Pressure,L,Many Goals,Many Goals
15200,Bayern Munich,2020,2020-11-07 17:30:00,a,1,Medium Pressure,W,Many Goals,Many Goals
15201,Wolfsburg,2020,2020-11-08 14:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
15201,Hoffenheim,2020,2020-11-08 14:30:00,a,1,Medium Pressure,L,Few Goals,Many Goals
15202,Bayer Leverkusen,2020,2020-11-08 17:00:00,h,1,Medium Pressure,W,Many Goals,Many Goals
15202,Borussia M.Gladbach,2020,2020-11-08 17:00:00,a,1,Low Pressure,L,Many Goals,Many Goals
15203,Bayern Munich,2020,2020-11-21 14:30:00,h,1,High Pressure,D,Few Goals,Few Goals
15203,Werder Bremen,2020,2020-11-21 14:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
15204,Borussia M.Gladbach,2020,2020-11-21 14:30:00,h,1,Medium Pressure,D,Few Goals,Few Goals
15204,Augsburg,2020,2020-11-21 14:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
15205,Hoffenheim,2020,2020-11-21 14:30:00,h,1,Medium Pressure,D,Many Goals,Many Goals
15205,VfB Stuttgart,2020,2020-11-21 14:30:00,a,1,High Pressure,D,Many Goals,Many Goals
15206,Schalke 04,2020,2020-11-21 14:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
15206,Wolfsburg,2020,2020-11-21 14:30:00,a,1,High Pressure,W,Many Goals,No Goals
15207,Arminia Bielefeld,2020,2020-11-21 14:30:00,h,0,Low Pressure,L,Many Goals,Few Goals
15207,Bayer Leverkusen,2020,2020-11-21 14:30:00,a,0,Low Pressure,W,Many Goals,Few Goals
15208,Eintracht Frankfurt,2020,2020-11-21 17:30:00,h,0,Medium Pressure,D,Few Goals,Few Goals
15208,RasenBallsport Leipzig,2020,2020-11-21 17:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
15209,Hertha Berlin,2020,2020-11-21 19:30:00,h,0,Medium Pressure,L,Many Goals,Many Goals
15209,Borussia Dortmund,2020,2020-11-21 19:30:00,a,1,Medium Pressure,W,Many Goals,Many Goals
15210,Freiburg,2020,2020-11-22 14:30:00,h,1,Low Pressure,L,Many Goals,Few Goals
15210,Mainz 05,2020,2020-11-22 14:30:00,a,1,Low Pressure,W,Many Goals,Few Goals
15211,FC Cologne,2020,2020-11-22 17:00:00,h,0,Low Pressure,L,Many Goals,Few Goals
15211,Union Berlin,2020,2020-11-22 17:00:00,a,0,Medium Pressure,W,Many Goals,Few Goals
15212,Borussia Dortmund,2020,2020-11-28 14:30:00,h,1,High Pressure,L,Many Goals,Few Goals
15212,FC Cologne,2020,2020-11-28 14:30:00,a,0,Low Pressure,W,Many Goals,Few Goals
15213,RasenBallsport Leipzig,2020,2020-11-28 14:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
15213,Arminia Bielefeld,2020,2020-11-28 14:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
15214,Borussia M.Gladbach,2020,2020-11-28 17:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
15214,Schalke 04,2020,2020-11-28 17:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
15215,Bayer Leverkusen,2020,2020-11-29 14:30:00,h,0,High Pressure,D,No Goals,No Goals
15215,Hertha Berlin,2020,2020-11-29 14:30:00,a,0,Low Pressure,D,No Goals,No Goals
15216,Wolfsburg,2020,2020-11-27 19:30:00,h,1,Medium Pressure,W,Many Goals,Many Goals
15216,Werder Bremen,2020,2020-11-27 19:30:00,a,0,Low Pressure,L,Many Goals,Many Goals
15217,Union Berlin,2020,2020-11-28 14:30:00,h,1,Low Pressure,D,Many Goals,Many Goals
15217,Eintracht Frankfurt,2020,2020-11-28 14:30:00,a,0,High Pressure,D,Many Goals,Many Goals
15218,Mainz 05,2020,2020-11-29 17:00:00,h,0,Low Pressure,D,Few Goals,Few Goals
15218,Hoffenheim,2020,2020-11-29 17:00:00,a,0,High Pressure,D,Few Goals,Few Goals
15219,Augsburg,2020,2020-11-28 14:30:00,h,0,Medium Pressure,D,Few Goals,Few Goals
15219,Freiburg,2020,2020-11-28 14:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
15220,VfB Stuttgart,2020,2020-11-28 14:30:00,h,0,Low Pressure,L,Many Goals,Few Goals
15220,Bayern Munich,2020,2020-11-28 14:30:00,a,1,Medium Pressure,W,Many Goals,Few Goals
15221,Bayern Munich,2020,2020-12-05 17:30:00,h,1,Low Pressure,D,Many Goals,Many Goals
15221,RasenBallsport Leipzig,2020,2020-12-05 17:30:00,a,0,Low Pressure,D,Many Goals,Many Goals
15222,Hoffenheim,2020,2020-12-07 19:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
15222,Augsburg,2020,2020-12-07 19:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
15223,Freiburg,2020,2020-12-05 14:30:00,h,1,Low Pressure,D,Many Goals,Many Goals
15223,Borussia M.Gladbach,2020,2020-12-05 14:30:00,a,0,Medium Pressure,D,Many Goals,Many Goals
15224,Eintracht Frankfurt,2020,2020-12-05 14:30:00,h,0,Low Pressure,D,Few Goals,Few Goals
15224,Borussia Dortmund,2020,2020-12-05 14:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
15225,Hertha Berlin,2020,2020-12-04 19:30:00,h,0,High Pressure,W,Few Goals,Many Goals
15225,Union Berlin,2020,2020-12-04 19:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
15226,Schalke 04,2020,2020-12-06 17:00:00,h,0,Medium Pressure,L,Many Goals,No Goals
15226,Bayer Leverkusen,2020,2020-12-06 17:00:00,a,1,Medium Pressure,W,Many Goals,No Goals
15227,FC Cologne,2020,2020-12-05 14:30:00,h,0,Low Pressure,D,Many Goals,Many Goals
15227,Wolfsburg,2020,2020-12-05 14:30:00,a,1,Medium Pressure,D,Many Goals,Many Goals
15228,Werder Bremen,2020,2020-12-06 14:30:00,h,0,Medium Pressure,L,Many Goals,Few Goals
15228,VfB Stuttgart,2020,2020-12-06 14:30:00,a,0,Medium Pressure,W,Many Goals,Few Goals
15229,Arminia Bielefeld,2020,2020-12-05 14:30:00,h,0,Medium Pressure,W,Few Goals,Many Goals
15229,Mainz 05,2020,2020-12-05 14:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
15230,Borussia Dortmund,2020,2020-12-12 14:30:00,h,1,High Pressure,L,Many Goals,Few Goals
15230,VfB Stuttgart,2020,2020-12-12 14:30:00,a,1,Low Pressure,W,Many Goals,Few Goals
15231,RasenBallsport Leipzig,2020,2020-12-12 14:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15231,Werder Bremen,2020,2020-12-12 14:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15232,Borussia M.Gladbach,2020,2020-12-12 14:30:00,h,1,Medium Pressure,D,Few Goals,Few Goals
15232,Hertha Berlin,2020,2020-12-12 14:30:00,a,0,Medium Pressure,D,Few Goals,Few Goals
15233,Bayer Leverkusen,2020,2020-12-13 17:00:00,h,1,Medium Pressure,W,Few Goals,Many Goals
15233,Hoffenheim,2020,2020-12-13 17:00:00,a,0,Low Pressure,L,Few Goals,Many Goals
15234,Wolfsburg,2020,2020-12-11 19:30:00,h,1,Medium Pressure,W,Few Goals,Many Goals
15234,Eintracht Frankfurt,2020,2020-12-11 19:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
15235,Freiburg,2020,2020-12-12 14:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15235,Arminia Bielefeld,2020,2020-12-12 14:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
15236,Union Berlin,2020,2020-12-12 17:30:00,h,0,Low Pressure,D,Few Goals,Few Goals
15236,Bayern Munich,2020,2020-12-12 17:30:00,a,0,High Pressure,D,Few Goals,Few Goals
15237,Mainz 05,2020,2020-12-12 14:30:00,h,0,Medium Pressure,L,Few Goals,No Goals
15237,FC Cologne,2020,2020-12-12 14:30:00,a,0,Low Pressure,W,Few Goals,No Goals
15238,Augsburg,2020,2020-12-13 14:30:00,h,0,Low Pressure,D,Many Goals,Many Goals
15238,Schalke 04,2020,2020-12-13 14:30:00,a,0,High Pressure,D,Many Goals,Many Goals
15239,Hertha Berlin,2020,2020-12-15 19:30:00,h,0,High Pressure,D,No Goals,No Goals
15239,Mainz 05,2020,2020-12-15 19:30:00,a,0,Low Pressure,D,No Goals,No Goals
15240,Schalke 04,2020,2020-12-16 17:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
15240,Freiburg,2020,2020-12-16 17:30:00,a,0,Low Pressure,W,Many Goals,No Goals
15241,FC Cologne,2020,2020-12-16 19:30:00,h,0,Low Pressure,L,Many Goals,No Goals
15241,Bayer Leverkusen,2020,2020-12-16 19:30:00,a,1,High Pressure,W,Many Goals,No Goals
15242,Werder Bremen,2020,2020-12-15 19:30:00,h,0,Low Pressure,L,Many Goals,Few Goals
15242,Borussia Dortmund,2020,2020-12-15 19:30:00,a,1,Low Pressure,W,Many Goals,Few Goals
15243,Arminia Bielefeld,2020,2020-12-16 19:30:00,h,0,Medium Pressure,L,Few Goals,No Goals
15243,Augsburg,2020,2020-12-16 19:30:00,a,0,Medium Pressure,W,Few Goals,No Goals
15244,VfB Stuttgart,2020,2020-12-15 19:30:00,h,1,Medium Pressure,D,Many Goals,Many Goals
15244,Union Berlin,2020,2020-12-15 19:30:00,a,0,Low Pressure,D,Many Goals,Many Goals
15245,Bayern Munich,2020,2020-12-16 19:30:00,h,0,High Pressure,W,Few Goals,Many Goals
15245,Wolfsburg,2020,2020-12-16 19:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
15246,Hoffenheim,2020,2020-12-16 19:30:00,h,0,Medium Pressure,L,Few Goals,No Goals
15246,RasenBallsport Leipzig,2020,2020-12-16 19:30:00,a,0,Low Pressure,W,Few Goals,No Goals
15247,Eintracht Frankfurt,2020,2020-12-15 17:30:00,h,0,Medium Pressure,D,Many Goals,Many Goals
15247,Borussia M.Gladbach,2020,2020-12-15 17:30:00,a,0,High Pressure,D,Many Goals,Many Goals
15248,RasenBallsport Leipzig,2020,2020-12-19 14:30:00,h,1,Medium Pressure,D,No Goals,No Goals
15248,FC Cologne,2020,2020-12-19 14:30:00,a,0,Low Pressure,D,No Goals,No Goals
15249,Borussia M.Gladbach,2020,2020-12-19 14:30:00,h,0,Low Pressure,L,Many Goals,Few Goals
15249,Hoffenheim,2020,2020-12-19 14:30:00,a,0,Medium Pressure,W,Many Goals,Few Goals
15250,Bayer Leverkusen,2020,2020-12-19 17:30:00,h,0,Medium Pressure,L,Many Goals,Few Goals
15250,Bayern Munich,2020,2020-12-19 17:30:00,a,0,Low Pressure,W,Many Goals,Few Goals
15251,Wolfsburg,2020,2020-12-20 17:00:00,h,0,Medium Pressure,W,No Goals,Few Goals
15251,VfB Stuttgart,2020,2020-12-20 17:00:00,a,0,Low Pressure,L,No Goals,Few Goals
15252,Freiburg,2020,2020-12-20 14:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
15252,Hertha Berlin,2020,2020-12-20 14:30:00,a,0,High Pressure,L,Few Goals,Many Goals
15253,Union Berlin,2020,2020-12-18 19:30:00,h,0,Low Pressure,W,Few Goals,Many Goals
15253,Borussia Dortmund,2020,2020-12-18 19:30:00,a,0,High Pressure,L,Few Goals,Many Goals
15254,Schalke 04,2020,2020-12-19 14:30:00,h,0,Medium Pressure,L,Few Goals,No Goals
15254,Arminia Bielefeld,2020,2020-12-19 14:30:00,a,0,High Pressure,W,Few Goals,No Goals
15255,Mainz 05,2020,2020-12-19 14:30:00,h,0,Low Pressure,L,Few Goals,No Goals
15255,Werder Bremen,2020,2020-12-19 14:30:00,a,0,Medium Pressure,W,Few Goals,No Goals
15256,Augsburg,2020,2020-12-19 14:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
15256,Eintracht Frankfurt,2020,2020-12-19 14:30:00,a,1,Medium Pressure,W,Many Goals,No Goals
15257,Bayern Munich,2020,2021-01-03 17:00:00,h,1,High Pressure,W,Many Goals,Many Goals
15257,Mainz 05,2020,2021-01-03 17:00:00,a,0,Low Pressure,L,Many Goals,Many Goals
15258,Borussia Dortmund,2020,2021-01-03 14:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15258,Wolfsburg,2020,2021-01-03 14:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15259,Hoffenheim,2020,2021-01-02 14:30:00,h,1,High Pressure,L,Many Goals,Few Goals
15259,Freiburg,2020,2021-01-02 14:30:00,a,0,Medium Pressure,W,Many Goals,Few Goals
15260,Eintracht Frankfurt,2020,2021-01-02 14:30:00,h,0,Low Pressure,W,Few Goals,Many Goals
15260,Bayer Leverkusen,2020,2021-01-02 14:30:00,a,0,High Pressure,L,Few Goals,Many Goals
15261,Hertha Berlin,2020,2021-01-02 17:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15261,Schalke 04,2020,2021-01-02 17:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
15262,FC Cologne,2020,2021-01-02 14:30:00,h,0,Medium Pressure,L,Few Goals,No Goals
15262,Augsburg,2020,2021-01-02 14:30:00,a,0,Medium Pressure,W,Few Goals,No Goals
15263,Werder Bremen,2020,2021-01-02 14:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
15263,Union Berlin,2020,2021-01-02 14:30:00,a,0,Low Pressure,W,Many Goals,No Goals
15264,Arminia Bielefeld,2020,2021-01-02 14:30:00,h,0,Low Pressure,L,Few Goals,No Goals
15264,Borussia M.Gladbach,2020,2021-01-02 14:30:00,a,1,Low Pressure,W,Few Goals,No Goals
15265,VfB Stuttgart,2020,2021-01-02 19:30:00,h,0,Low Pressure,L,Few Goals,No Goals
15265,RasenBallsport Leipzig,2020,2021-01-02 19:30:00,a,1,Medium Pressure,W,Few Goals,No Goals
15266,RasenBallsport Leipzig,2020,2021-01-09 17:30:00,h,0,Medium Pressure,L,Many Goals,Few Goals
15266,Borussia Dortmund,2020,2021-01-09 17:30:00,a,1,Medium Pressure,W,Many Goals,Few Goals
15267,Borussia M.Gladbach,2020,2021-01-08 19:30:00,h,0,Low Pressure,W,Many Goals,Many Goals
15267,Bayern Munich,2020,2021-01-08 19:30:00,a,0,Medium Pressure,L,Many Goals,Many Goals
15268,Bayer Leverkusen,2020,2021-01-09 14:30:00,h,0,High Pressure,D,Few Goals,Few Goals
15268,Werder Bremen,2020,2021-01-09 14:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
15269,Freiburg,2020,2021-01-09 14:30:00,h,1,Low Pressure,W,No Goals,Many Goals
15269,FC Cologne,2020,2021-01-09 14:30:00,a,0,Low Pressure,L,No Goals,Many Goals
15270,Union Berlin,2020,2021-01-09 14:30:00,h,0,Medium Pressure,D,Many Goals,Many Goals
15270,Wolfsburg,2020,2021-01-09 14:30:00,a,0,Low Pressure,D,Many Goals,Many Goals
15271,Schalke 04,2020,2021-01-09 14:30:00,h,1,Medium Pressure,W,No Goals,Many Goals
15271,Hoffenheim,2020,2021-01-09 14:30:00,a,0,High Pressure,L,No Goals,Many Goals
15272,Mainz 05,2020,2021-01-09 14:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
15272,Eintracht Frankfurt,2020,2021-01-09 14:30:00,a,1,Medium Pressure,W,Many Goals,No Goals
15273,Augsburg,2020,2021-01-10 14:30:00,h,0,Medium Pressure,L,Many Goals,Few Goals
15273,VfB Stuttgart,2020,2021-01-10 14:30:00,a,1,Medium Pressure,W,Many Goals,Few Goals
15274,Arminia Bielefeld,2020,2021-01-10 17:00:00,h,0,Medium Pressure,W,No Goals,Few Goals
15274,Hertha Berlin,2020,2021-01-10 17:00:00,a,0,Medium Pressure,L,No Goals,Few Goals
15275,Bayern Munich,2020,2021-01-17 14:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
15275,Freiburg,2020,2021-01-17 14:30:00,a,0,Low Pressure,L,Few Goals,Many Goals
15276,Borussia Dortmund,2020,2021-01-16 14:30:00,h,1,High Pressure,D,Few Goals,Few Goals
15276,Mainz 05,2020,2021-01-16 14:30:00,a,0,Low Pressure,D,Few Goals,Few Goals
15277,Hoffenheim,2020,2021-01-16 14:30:00,h,0,Low Pressure,D,No Goals,No Goals
15277,Arminia Bielefeld,2020,2021-01-16 14:30:00,a,0,Medium Pressure,D,No Goals,No Goals
15278,Wolfsburg,2020,2021-01-16 14:30:00,h,0,Medium Pressure,D,Many Goals,Many Goals
15278,RasenBallsport Leipzig,2020,2021-01-16 14:30:00,a,1,Low Pressure,D,Many Goals,Many Goals
15279,Eintracht Frankfurt,2020,2021-01-17 17:00:00,h,1,High Pressure,W,Few Goals,Many Goals
15279,Schalke 04,2020,2021-01-17 17:00:00,a,0,Low Pressure,L,Few Goals,Many Goals
15280,Union Berlin,2020,2021-01-15 19:30:00,h,0,Low Pressure,W,No Goals,Few Goals
15280,Bayer Leverkusen,2020,2021-01-15 19:30:00,a,0,High Pressure,L,No Goals,Few Goals
15281,FC Cologne,2020,2021-01-16 14:30:00,h,0,Medium Pressure,D,No Goals,No Goals
15281,Hertha Berlin,2020,2021-01-16 14:30:00,a,0,Medium Pressure,D,No Goals,No Goals
15282,Werder Bremen,2020,2021-01-16 14:30:00,h,0,Low Pressure,W,No Goals,Many Goals
15282,Augsburg,2020,2021-01-16 14:30:00,a,0,Medium Pressure,L,No Goals,Many Goals
15283,VfB Stuttgart,2020,2021-01-16 17:30:00,h,1,Low Pressure,D,Many Goals,Many Goals
15283,Borussia M.Gladbach,2020,2021-01-16 17:30:00,a,0,Low Pressure,D,Many Goals,Many Goals
15284,RasenBallsport Leipzig,2020,2021-01-20 19:30:00,h,1,Medium Pressure,W,No Goals,Few Goals
15284,Union Berlin,2020,2021-01-20 19:30:00,a,0,Low Pressure,L,No Goals,Few Goals
15285,Borussia M.Gladbach,2020,2021-01-19 17:30:00,h,0,Medium Pressure,W,No Goals,Few Goals
15285,Werder Bremen,2020,2021-01-19 17:30:00,a,0,Low Pressure,L,No Goals,Few Goals
15286,Bayer Leverkusen,2020,2021-01-19 19:30:00,h,1,Low Pressure,W,Few Goals,Many Goals
15286,Borussia Dortmund,2020,2021-01-19 19:30:00,a,0,Medium Pressure,L,Few Goals,Many Goals
15287,Freiburg,2020,2021-01-20 19:30:00,h,0,Low Pressure,D,Many Goals,Many Goals
15287,Eintracht Frankfurt,2020,2021-01-20 19:30:00,a,0,Medium Pressure,D,Many Goals,Many Goals
15288,Hertha Berlin,2020,2021-01-19 19:30:00,h,0,Medium Pressure,L,Many Goals,No Goals
